"","entryurl","source"
"299","https://newdiscourses.com/tftw-privilege/","Source: McIntosh, Peggy. “White privilege and male privilege: A personal account of coming to see correspondences through work in women’s studies.” Working Paper 189. Center for Research on Women, Wellesley College, 1988."
"300","https://newdiscourses.com/tftw-privilege/","Source: https://educatenotindoctrinate.org/glossaries/race-equity-glossary-of-terms/"
"301","https://newdiscourses.com/tftw-privilege/","Source: Sensoy, Ozlem, and Robin DiAngelo. Is Everyone Really Equal?: An Introduction to Key Concepts in Social Justice Education, first edition. Teacher’s College Press: New York, 2012, pp. 135–136."
"302","https://newdiscourses.com/tftw-privilege/","Source: Sensoy, Ozlem, and Robin DiAngelo. Is Everyone Really Equal?: An Introduction to Key Concepts in Social Justice Education, first edition. Teacher’s College Press: New York, 2012, p. 58."
"303","https://newdiscourses.com/tftw-privilege/","Source: Sensoy, Ozlem, and Robin DiAngelo. Is Everyone Really Equal?: An Introduction to Key Concepts in Social Justice Education, first edition. Teacher’s College Press: New York, 2012, pp. 58–59."
"304","https://newdiscourses.com/tftw-privilege/","Source: McIntosh, Peggy. “White privilege and male privilege: A personal account of coming to see correspondences through work in women’s studies.” Working Paper 189. Center for Research on Women, Wellesley College, 1988."
"305","https://newdiscourses.com/tftw-privilege-preserving-epistemic-pushback/","Source: Bailey, Alison. “Tracking Privilege-Preserving Epistemic Pushback in Feminist and Critical Race Philosophy Classes,” Hypatia 32(4): 876–892, p. 879, bold added."
"306","https://newdiscourses.com/tftw-privilege-preserving-epistemic-pushback/","Source: Bailey, Alison. “Tracking Privilege-Preserving Epistemic Pushback in Feminist and Critical Race Philosophy Classes,” Hypatia 32(4): 876–892, p. 881."
"307","https://newdiscourses.com/tftw-privilege-preserving-epistemic-pushback/","Source: Bailey, Alison. “Tracking Privilege-Preserving Epistemic Pushback in Feminist and Critical Race Philosophy Classes,” Hypatia 32(4): 876–892, p. 888."
"308","https://newdiscourses.com/tftw-privilege-preserving-epistemic-pushback/","Source: Bailey, Alison. “Tracking Privilege-Preserving Epistemic Pushback in Feminist and Critical Race Philosophy Classes,” Hypatia 32(4): 876–892, p. 877."
"309","https://newdiscourses.com/tftw-privilege-preserving-epistemic-pushback/","Source: Bailey, Alison. “Tracking Privilege-Preserving Epistemic Pushback in Feminist and Critical Race Philosophy Classes,” Hypatia 32(4): 876–892, pp. 879–880."
"310","https://newdiscourses.com/tftw-problematics/","Source: Sensoy, Ozlem, and Robin DiAngelo. Is Everyone Really Equal?: An Introduction to Key Concepts in Social Justice Education, second edition. Teacher’s College Press: New York, 2017, p. 213."
"311","https://newdiscourses.com/tftw-problematics/","Source: Sensoy, Ozlem, and Robin DiAngelo. Is Everyone Really Equal?: An Introduction to Key Concepts in Social Justice Education, second edition. Teacher’s College Press: New York, 2017, p. 221."
"312","https://newdiscourses.com/tftw-problematics/","Source: Manne, Kate. Down Girl: The Logic of Misogyny. Oxford University Press, 2018, pp. 226–227."
"313","https://newdiscourses.com/tftw-problematics/","Source: Sensoy, Ozlem, and Robin DiAngelo. Is Everyone Really Equal?: An Introduction to Key Concepts in Social Justice Education, second edition. Teacher’s College Press: New York, 2017, p. 40."
"314","https://newdiscourses.com/tftw-problematics/","Source: Sensoy, Ozlem, and Robin DiAngelo. Is Everyone Really Equal?: An Introduction to Key Concepts in Social Justice Education, second edition. Teacher’s College Press: New York, 2017, p. 79."
"315","https://newdiscourses.com/tftw-problematize/","Source: Sensoy, Ozlem, and Robin DiAngelo. Is Everyone Really Equal?: An Introduction to Key Concepts in Social Justice Education, second edition. Teacher’s College Press: New York, 2017, p. 193."
"316","https://newdiscourses.com/tftw-problematize/","Source: Applebaum, Barbara. Being White, Being Good: White Complicity, White Moral Responsibility, and Social Justice Pedagogy. Lexington Books, 2010, p. 56."
"317","https://newdiscourses.com/tftw-problematize/","Source: Giroux, Henry A. On Critical Pedagogy. Continuum Books, 2011, pp. 68–69."
"318","https://newdiscourses.com/tftw-queer/","Source: Barnett, Joshua Trey, and Corey W. Johnson. “Queer.” Encyclopedia of Diversity and Social Justice, Sherwood Thomson (ed.). Rowman & Littlefield, 2015, p. 581."
"319","https://newdiscourses.com/tftw-queer/","Source: Barnett, Joshua Trey, and Corey W. Johnson. “Queer.” Encyclopedia of Diversity and Social Justice, Sherwood Thomson (ed.). Rowman & Littlefield, 2015, pp. 580–581."
"320","https://newdiscourses.com/tftw-queer-v/","Source: Barnett, Joshua Trey, and Corey W. Johnson. “Queer.” Encyclopedia of Diversity and Social Justice, Sherwood Thomson (ed.). Rowman & Littlefield, 2015, p. 582."
"321","https://newdiscourses.com/tftw-queer-theory/","Source: Barnett, Joshua Trey, and Corey W. Johnson. “Queer.” Encyclopedia of Diversity and Social Justice, Sherwood Thomson (ed.). Rowman & Littlefield, 2015, pp. 581–582."
"322","https://newdiscourses.com/tftw-queer-theory/","Source: Barnett, Joshua Trey, and Corey W. Johnson. “Queer.” Encyclopedia of Diversity and Social Justice, Sherwood Thomson (ed.). Rowman & Littlefield, 2015, pp. 581–582."
"323","https://newdiscourses.com/tftw-race/","Source: https://educatenotindoctrinate.org/glossaries/race-equity-glossary-of-terms/"
"324","https://newdiscourses.com/tftw-race/","Source: https://www.brandeis.edu/diversity/resources/definitions.html; Lawrence, K., & Keleher, T. (Eds.). “Chronic disparity: Strong and pervasive evidence of racial inequalities.” Proceedings from Race and Public Policy Conference 2004, pp. 1–6. Berkeley, CA."
"325","https://newdiscourses.com/tftw-race/","Source: Delgado, Richard. Critical Race Theory (Third Edition). NYU Press, Kindle Edition, pp. 20–21."
"326","https://newdiscourses.com/tftw-race/","Source: Kendi, Ibram X. How To Be an Antiracist. Random House. Kindle Edition, p. 37."
"327","https://newdiscourses.com/tftw-racial-humility/","Source: DiAngelo, Robin J. “White Fragility.” International Journal of Critical Pedagogy, 3(3), 2011: pp. 54–70, p. 61."
"328","https://newdiscourses.com/tftw-racial-humility/","Source: Gallardo, Miguel E. Developing Cultural Humility: Embracing Race, Privilege and Power. SAGE, 2013, p. 3."
"329","https://newdiscourses.com/tftw-racial-humility/","Source: Gallardo, Miguel E. Developing Cultural Humility: Embracing Race, Privilege and Power. SAGE, 2013, p. 145."
"330","https://newdiscourses.com/tftw-racial-humility/","Source: DiAngelo, Robin J. White Fragility: Why It’s so Hard for White People to Talk about Racism. Boston: Beacon Press, 2018, p. 14."
"331","https://newdiscourses.com/tftw-racial-stamina/","Source: DiAngelo, Robin J. White Fragility: Why It’s so Hard for White People to Talk about Racism. Boston: Beacon Press, 2018, pp. 1–2."
"332","https://newdiscourses.com/tftw-racial-stamina/","Source: DiAngelo, Robin J. White Fragility: Why It’s so Hard for White People to Talk about Racism. Boston: Beacon Press, 2018, p. 14."
"333","https://newdiscourses.com/tftw-racial-stamina/","Source: DiAngelo, Robin J. White Fragility: Why It’s so Hard for White People to Talk about Racism. Boston: Beacon Press, 2018, p. 125."
"334","https://newdiscourses.com/tftw-racial-stress/","Source: DiAngelo, Robin J. White Fragility: Why It’s so Hard for White People to Talk about Racism. Boston: Beacon Press, 2018, pp. 1–2."
"335","https://newdiscourses.com/tftw-racial-stress/","Source: DiAngelo, Robin J. White Fragility: Why It’s so Hard for White People to Talk about Racism. Boston: Beacon Press, 2018, pp. 103–104."
"336","https://newdiscourses.com/tftw-racism-systemic/","Source: https://educatenotindoctrinate.org/glossaries/glossary-of-terms-for-equity-diversity-inclusion/"
"337","https://newdiscourses.com/tftw-racism-systemic/","Source: Sensoy, Ozlem, and Robin DiAngelo. Is Everyone Really Equal?: An Introduction to Key Concepts in Social Justice Education, first edition. Teacher’s College Press: New York, 2012, p. 101."
"338","https://newdiscourses.com/tftw-racism-systemic/","Source: https://educatenotindoctrinate.org/glossaries/glossary-of-terms-for-equity-diversity-inclusion/"
"339","https://newdiscourses.com/tftw-racism-systemic/","Source: https://educatenotindoctrinate.org/glossaries/race-equity-glossary-of-terms/"
"340","https://newdiscourses.com/tftw-racism-systemic/","Source: Bunyasi, Tehama Lopez, and Candis Watts Smith. Stay Woke: A People’s Guide to Making All Black Lives Matter. New York University Press, 2019, p. 15."
"341","https://newdiscourses.com/tftw-racism-systemic/","Source: Sensoy, Ozlem, and Robin DiAngelo. Is Everyone Really Equal?: An Introduction to Key Concepts in Social Justice Education, first edition. Teacher’s College Press: New York, 2012, p. 161."
"342","https://newdiscourses.com/tftw-racism-blind/","Source: DiAngelo, Robin J. White Fragility: Why It’s so Hard for White People to Talk about Racism. Boston: Beacon Press, 2018, pp. 41–42."
"343","https://newdiscourses.com/tftw-racism-blind/","Certainly there is some warrant for this equation of colorblindness with non-racism; in many everyday encounters with white people-in the grocery checkout lane, for instance, or when driving a car—people of color would indeed prefer not to be treated differently because of their skin color. But colorblindness is not always non-racist. In a multicultural and racist society, whites’ refusal to acknowledge color will sometimes mean refusing to recognize the obstacles facing people of color or to see that, depending on the context, different ethnic and racial groups may have distinct needs and interests. (Source: Thompson, A. “Colortalk: Whiteness and Off White.” Educational Studies, 30(2), 1999: 141–160, p. 143.)"
"344","https://newdiscourses.com/tftw-realities/","Source: Collins, Patricia Hill. Black Feminist Thought: Knowledge, Consciousness, and the Politics of Empowerment, Second Edition. Routledge, 2000, pp. 273–274."
"345","https://newdiscourses.com/tftw-realities/","Source: Collins, Patricia Hill. Black Feminist Thought: Knowledge, Consciousness, and the Politics of Empowerment, Second Edition. Routledge, 2000, p. 12."
"346","https://newdiscourses.com/tftw-realities/","Source: Collins, Patricia Hill. Black Feminist Thought: Knowledge, Consciousness, and the Politics of Empowerment, Second Edition. Routledge, 2000, p. 114."
"347","https://newdiscourses.com/tftw-reality/","Source: Collins, Patricia Hill. Black Feminist Thought: Knowledge, Consciousness, and the Politics of Empowerment, Second Edition. Routledge, 2000, p. 114."
"348","https://newdiscourses.com/tftw-reality/","Source: Gottesman, Isaac. The Critical Turn in Education: From Marxist Critique to Poststructuralist Feminism to Critical Theories of Race. Routledge, 2016, p. 13."
"349","https://newdiscourses.com/tftw-reality/","Source: Gottesman, Isaac. The Critical Turn in Education: From Marxist Critique to Poststructuralist Feminism to Critical Theories of Race. Routledge, 2016, p. 56."
"350","https://newdiscourses.com/tftw-reality/","Source: Sensoy, Ozlem, and Robin DiAngelo. Is Everyone Really Equal?: An Introduction to Key Concepts in Social Justice Education, second edition. Teacher’s College Press: New York, 2017, pp. 50–51."
"351","https://newdiscourses.com/tftw-reality/","Source: Collins, Patricia Hill. Black Feminist Thought: Knowledge, Consciousness, and the Politics of Empowerment, Second Edition. Routledge, 2000, p. 71."
"352","https://newdiscourses.com/tftw-reality/","Source: Collins, Patricia Hill. Black Feminist Thought: Knowledge, Consciousness, and the Politics of Empowerment, Second Edition. Routledge, 2000, p. 255."
"353","https://newdiscourses.com/tftw-responsibilize/","Source: Guthman, Julie. “Neoliberalism and the Constitution of Contemporary Bodies.” In Rothblum, Esther and Sondra Solovay (eds.), The Fat Studies Reader. New York University Press, 2009, p. 193."
"354","https://newdiscourses.com/tftw-science/","Source: Sensoy, Ozlem, and Robin DiAngelo. Is Everyone Really Equal?: An Introduction to Key Concepts in Social Justice Education, first edition. Teacher’s College Press: New York, 2012, p. 4."
"355","https://newdiscourses.com/tftw-shadow-text/","Source: Bailey, Alison. “Tracking Privilege-Preserving Epistemic Pushback in Feminist and Critical Race Philosophy Classes,” Hypatia 32(4): 876–892, p. 877."
"356","https://newdiscourses.com/tftw-shadow-text/","Source: Bailey, Alison. “Tracking Privilege-Preserving Epistemic Pushback in Feminist and Critical Race Philosophy Classes,” Hypatia 32(4): 876–892, p. 886."
"357","https://newdiscourses.com/tftw-shadow-text/","Source: Bailey, Alison. “Tracking Privilege-Preserving Epistemic Pushback in Feminist and Critical Race Philosophy Classes,” Hypatia 32(4): 876–892, p. 877."
"358","https://newdiscourses.com/tftw-shadow-text/","Source: Bailey, Alison. “Tracking Privilege-Preserving Epistemic Pushback in Feminist and Critical Race Philosophy Classes,” Hypatia 32(4): 876–892, p. 886."
"359","https://newdiscourses.com/tftw-social-construction/","Source: Berger, P. and T. Luckmann. The Social Construction of Reality: A Treatise in the Sociology of Knowledge. Garden City, NY: Doubleday, 1966."
"360","https://newdiscourses.com/tftw-social-construction/","Source: Delgado, Richard, and Jean Stefancic. Critical Race Theory: An Introduction, Third Edition. NYU Press, 2001, pp. 7–8."
"361","https://newdiscourses.com/tftw-social-construction/","Source: Sensoy, Ozlem, and Robin DiAngelo. Is Everyone Really Equal?: An Introduction to Key Concepts in Social Justice Education, first edition. Teacher’s College Press: New York, 2012, p. 7."
"362","https://newdiscourses.com/tftw-social-construction/","Source: Gayle Rubin, “Thinking Sex: Notes For a Radical Theory of the Politics of Sexuality” [1984], in The Lesbian and Gay Studies Reader, ed. Henry Abelove, Miche`le Aina Barale, and David M. Halperin. Abingdon: Taylor & Francis, 1993, p. 10."
"363","https://newdiscourses.com/tftw-social-construction/","Source: Sensoy, Ozlem, and Robin DiAngelo. Is Everyone Really Equal?: An Introduction to Key Concepts in Social Justice Education, first edition. Teacher’s College Press: New York, 2012, pp. 58–59."
"364","https://newdiscourses.com/tftw-social-construction/","Source: Crenshaw, Kimberlé. “Mapping the Margins: Intersectionality, Identity Politics, and Violence against Women of Color.” Stanford Law Review, Vol. 43, No. 6, 1991, pp. 1241-1299, pp. 1296–1297."
"365","https://newdiscourses.com/tftw-social-constructivism/","Source: Thompson, Sherwood (ed.). Encyclopedia of Diversity and Social Justice. Rowman & Littlefield, 2015, p. 668."
"366","https://newdiscourses.com/tftw-social-constructivism/","Source: Sensoy, Ozlem, and Robin DiAngelo. Is Everyone Really Equal?: An Introduction to Key Concepts in Social Justice Education, second edition. Teacher’s College Press: New York, 2017, p. 41."
"367","https://newdiscourses.com/tftw-social-justice/","Source: Sensoy, Ozlem, and Robin DiAngelo. Is Everyone Really Equal?: An Introduction to Key Concepts in Social Justice Education, first edition. Teacher’s College Press: New York, 2012, p. xviii."
"368","https://newdiscourses.com/tftw-social-justice/","Source: Adams, M., et al. (2016). Teaching for Diversity and Social Justice. New York: Routledge. p. 1."
"369","https://newdiscourses.com/tftw-social-justice/","Source: Bell, L. (2013). Theoretical foundations. In M. Adams, W.J. Blumenfeld, C. Castañeda,, H.W. Hackman, M.L. Petrs, & X. Zúñiga. (Eds.), Readings for diversity and social justice. New York: Routledge."
"370","https://newdiscourses.com/tftw-social-justice/","Source: Lemisko, Lynn. “Unpacking Presuppositions for Social Justice.” In Educator to Educator: Unpacking and Repacking Generative Concepts in Social Studies, Todd A. Horton and Lynn Lemisko (eds.). Sense Publishers, 2015, pp. 193–194."
"371","https://newdiscourses.com/tftw-socialization/","Source: Sensoy, Ozlem, and Robin DiAngelo. Is Everyone Really Equal?: An Introduction to Key Concepts in Social Justice Education, first edition. Teacher’s College Press: New York, 2012, pp. 15–16."
"372","https://newdiscourses.com/tftw-socialization/","Source: Sensoy, Ozlem, and Robin DiAngelo. Is Everyone Really Equal?: An Introduction to Key Concepts in Social Justice Education, first edition. Teacher’s College Press: New York, 2012, p. 130."
"373","https://newdiscourses.com/tftw-socialization/","Source: Harro, B. (2013). The cycle of socialization. In M. Adams, W.J. Blumenfeld, C. Castañeda,, H.W. Hackman, M.L. Petrs, & X. Zúñiga. (Eds.), Readings for diversity and social justice (pp. 45-52). New York: Routledge."
"374","https://newdiscourses.com/tftw-socialization/","Source: Sensoy, O. & DiAngelo, R. (2012). Socialization. In O. Sensoy & R. DiAngelo, Is everyone really equal? (pp. 14-25). New York: Teachers College Press."
"375","https://newdiscourses.com/tftw-standpoint-epistemology/","Source: Harding, Sandra. The Feminist Standpoint Theory Reader: Intellectual and Political Controversies. New York: Routledge, 2004, pp. 7–8."
"376","https://newdiscourses.com/tftw-standpoint-epistemology/","Source: Medina, José. The Epistemology of Resistance: Gender and Racial Oppression, Epistemic Injustice, and the Social Imagination. Oxford University Press, 2013, p. 197."
"377","https://newdiscourses.com/tftw-standpoint-epistemology/","Source: Collins, Patricia Hill. Black Feminist Thought: Knowledge, Consciousness, and the Politics of Empowerment, second edition. New York: Routledge, 2000 [1990], p. 270."
"378","https://newdiscourses.com/tftw-standpoint-epistemology/","Source: Sensoy, Ozlem, and Robin DiAngelo. Is Everyone Really Equal?: An Introduction to Key Concepts in Social Justice Education, first edition. Teacher’s College Press: New York, 2012, p. 48."
"379","https://newdiscourses.com/tftw-standpoint-epistemology/","Source: Collins, Patricia Hill. “Intersectionality and Epistemic Injustice,” in The Routledge Handbook of Epistemic Injustice. Taylor and Francis. Kindle Edition, 2017, p. 119."
"380","https://newdiscourses.com/tftw-standpoint-epistemology/","Source: Harding, Sandra. The Feminist Standpoint Theory Reader: Intellectual and Political Controversies. New York: Routledge, 2004, pp. 1–3."
"381","https://newdiscourses.com/tftw-standpoint-epistemology/","Source: Harding, Sandra. The Feminist Standpoint Theory Reader: Intellectual and Political Controversies. New York: Routledge, 2004, pp. 7–8."
"382","https://newdiscourses.com/tftw-strategic-essentialism/","Source: Eide, Elisabeth. “Strategic Essentialism and Ethnification: Hand in Glove?” Nordicom Review 31(2): 2010, 63–78, p. 76."
"383","https://newdiscourses.com/tftw-strategic-essentialism/","Source: Eide, Elisabeth. “Strategic Essentialism and Ethnification: Hand in Glove?” Nordicom Review 31(2): 2010, 63–78, p. 76."
"384","https://newdiscourses.com/tftw-strategic-essentialism/","Source: Wolff, K. “Strategic Essentialism.” The Blackwell Encyclopedia of Sociology. 2007."
"385","https://newdiscourses.com/tftw-strategic-essentialism/","Source: The New Warriors, marvel.com"
"386","https://newdiscourses.com/tftw-power-systemic/","Source: Felluga, Dino Franco. Critical Theory: The Key Concepts. Taylor and Francis. Kindle Edition, p. 237."
"387","https://newdiscourses.com/tftw-power-systemic/","Source: Sensoy, Ozlem, and Robin DiAngelo. Is Everyone Really Equal?: An Introduction to Key Concepts in Social Justice Education, first edition. Teacher’s College Press: New York, 2012, p. 52."
"388","https://newdiscourses.com/tftw-racism-systemic/","Source: https://educatenotindoctrinate.org/glossaries/glossary-of-terms-for-equity-diversity-inclusion/"
"389","https://newdiscourses.com/tftw-racism-systemic/","Source: Sensoy, Ozlem, and Robin DiAngelo. Is Everyone Really Equal?: An Introduction to Key Concepts in Social Justice Education, first edition. Teacher’s College Press: New York, 2012, p. 101."
"390","https://newdiscourses.com/tftw-racism-systemic/","Source: https://educatenotindoctrinate.org/glossaries/glossary-of-terms-for-equity-diversity-inclusion/"
"391","https://newdiscourses.com/tftw-racism-systemic/","Source: https://educatenotindoctrinate.org/glossaries/race-equity-glossary-of-terms/"
"392","https://newdiscourses.com/tftw-racism-systemic/","Source: Bunyasi, Tehama Lopez, and Candis Watts Smith. Stay Woke: A People’s Guide to Making All Black Lives Matter. New York University Press, 2019, p. 15."
"393","https://newdiscourses.com/tftw-racism-systemic/","Source: Sensoy, Ozlem, and Robin DiAngelo. Is Everyone Really Equal?: An Introduction to Key Concepts in Social Justice Education, first edition. Teacher’s College Press: New York, 2012, p. 161."
"394","https://newdiscourses.com/tftw-theory/","Source: Brian McHale. The Cambridge Introduction to Postmodernism. Cambridge University Press, 2015, p. 48."
"395","https://newdiscourses.com/tftw-theory/","Source: Brian McHale. The Cambridge Introduction to Postmodernism. Cambridge University Press, 2015, p. 97"
"396","https://newdiscourses.com/tftw-theory/","Source: Brian McHale. The Cambridge Introduction to Postmodernism. Cambridge University Press, 2015, p. 172"
"397","https://newdiscourses.com/tftw-tolerance/","Source: Marcuse, Herbert. Repressive Tolerance, 1965."
"398","https://newdiscourses.com/tftw-tolerance/","Source: Sensoy, Ozlem, and Robin DiAngelo. Is Everyone Really Equal?: An Introduction to Key Concepts in Social Justice Education, second edition. Teacher’s College Press: New York, 2017, p. 224."
"399","https://newdiscourses.com/tftw-tolerance/","Source: Marcuse, Herbert. Repressive Tolerance, 1965."
"400","https://newdiscourses.com/tftw-truth/","Source: Thompson, Sherwood (ed.). Encyclopedia of Diversity and Social Justice. Rowman & Littlefield, 2015, p. 192."
"401","https://newdiscourses.com/tftw-truth/","Source: Foucault, Michel. In Rabinow, Paul (ed.), The Foulcault Reader: An Introduction to Foulcault’s Thought. Penguin, 1991, pp. 72–73."
"402","https://newdiscourses.com/tftw-truth/","Source: Sensoy, Ozlem, and Robin DiAngelo. Is Everyone Really Equal?: An Introduction to Key Concepts in Social Justice Education, second edition. Teacher’s College Press: New York, 2017, p. 114."
"403","https://newdiscourses.com/tftw-truth/","Source: Sensoy, Ozlem, and Robin DiAngelo. Is Everyone Really Equal?: An Introduction to Key Concepts in Social Justice Education, second edition. Teacher’s College Press: New York, 2017, p. 240."
"404","https://newdiscourses.com/tftw-truth/","Source: Sensoy, Ozlem, and Robin DiAngelo. Is Everyone Really Equal?: An Introduction to Key Concepts in Social Justice Education, second edition. Teacher’s College Press: New York, 2017, p. 55."
"405","https://newdiscourses.com/tftw-truth/","Source: Sensoy, Ozlem, and Robin DiAngelo. Is Everyone Really Equal?: An Introduction to Key Concepts in Social Justice Education, second edition. Teacher’s College Press: New York, 2017, p. 224."
"406","https://newdiscourses.com/tftw-implicit-bias/","Source: The Kirwan Institute for the Study of Race and Ethnicity"
"407","https://newdiscourses.com/tftw-universalism-ideology/","Source: Sensoy, Ozlem, and Robin DiAngelo. Is Everyone Really Equal?: An Introduction to Key Concepts in Social Justice Education, first edition. Teacher’s College Press: New York, 2012, p. 134."
"408","https://newdiscourses.com/tftw-ways-of-knowing/","Source: hooks, bell. Teaching to Transgress: Education as the Practice of Freedom. Routledge, 1994, pp. pp. 88–89."
"409","https://newdiscourses.com/tftw-white/","Source: https://educatenotindoctrinate.org/glossaries/anti-bias-education/"
"410","https://newdiscourses.com/tftw-white/","Source: Sensoy, Ozlem, and Robin DiAngelo. Is Everyone Really Equal?: An Introduction to Key Concepts in Social Justice Education, first edition. Teacher’s College Press: New York, 2012, p. 119."
"411","https://newdiscourses.com/tftw-white/","Source: Kendi, Ibram X. How To Be an Antiracist. Random House. Kindle Edition, p. 38."
"412","https://newdiscourses.com/tftw-white/","In many Critical Social Justice sources (e.g., Sensoy and DiAngelo, p. 101), racism is Theorized to be that which white people do with regard to racial relations, so being racist is also a property of being white (see also, complicity and white complicity). This is because a white racial identity is by definition positioned on the dominant end of racial power dynamics. (To wit: “Although commonsense understandings about social power often have us thinking in terms of numbers, as we have argued, power is not dependent on numbers but on position. In other words, power is dependent on what position a group holds and their ability to affect other groups from that position.” Source: Sensoy and DiAngelo, p. 120.)"
"413","https://newdiscourses.com/tftw-white/","Source: DiAngelo, Robin J. What Does It Mean to Be White?: Developing White Racial Literacy, revised edition. New York: Peter Lang, 2016, pp. 150–152."
"414","https://newdiscourses.com/tftw-white/","Source: DiAngelo, Robin J. What Does It Mean to Be White?: Developing White Racial Literacy, revised edition. New York: Peter Lang, 2016, p. 148."
"415","https://newdiscourses.com/tftw-white/","Source: Sullivan, Shannon. Good White People: The Problem with Middle-Class White Anti-Racism, SUNY Press, 2014, p. 16."
"416","https://newdiscourses.com/tftw-white/","Source: Sensoy, Ozlem, and Robin DiAngelo. Is Everyone Really Equal?: An Introduction to Key Concepts in Social Justice Education, first edition. Teacher’s College Press: New York, 2012, p. 99."
"417","https://newdiscourses.com/tftw-white-complicity/","Source: Applebaum, Barbara. Being White, Being Good: White Complicity, White Moral Responsibility, and Social Justice Pedagogy. Lexington Books. Kindle Edition, pp. 2–3."
"418","https://newdiscourses.com/tftw-white-complicity/","Source: Applebaum, Barbara. Being White, Being Good: White Complicity, White Moral Responsibility, and Social Justice Pedagogy. Lexington Books, 2010, p. 140."
"419","https://newdiscourses.com/tftw-white-complicity/","Source: DiAngelo, Robin. White Fragility: Why It’s So Hard for White People to Talk about Racism. Beacon Press, 2018, pp. 4–5."
"420","https://newdiscourses.com/tftw-white-complicity/","Source: Applebaum, Barbara. Being White, Being Good: White Complicity, White Moral Responsibility, and Social Justice Pedagogy. Lexington Books, 2010, p. 148."
"421","https://newdiscourses.com/tftw-white-complicity/","Source: Bailey, Alison. “‘White Talk’ as a Barrier to Understanding the Problem with Whiteness.” In George Yancy (ed.), White Self-Criticality beyond Anti-racism: How Does It Feel to Be a White Problem? Lexington Books, 2014. pp. 37–57, p. 38"
"422","https://newdiscourses.com/tftw-white-complicity/","Source: Bailey, Alison. “‘White Talk’ as a Barrier to Understanding the Problem with Whiteness.” In George Yancy (ed.), White Self-Criticality beyond Anti-racism: How Does It Feel to Be a White Problem? Lexington Books, 2014, pp. 37–57, p. 41."
"423","https://newdiscourses.com/tftw-white-equilibrium/","Source: DiAngelo, Robin J. White Fragility: Why It’s so Hard for White People to Talk about Racism. Boston: Beacon Press, 2018, p. 112."
"424","https://newdiscourses.com/tftw-white-fragility/","Source: DiAngelo, Robin. “White Fragility.” International Journal of Critical Pedagogy 3(3), 2011: 54–70, p. 54."
"425","https://newdiscourses.com/tftw-white-ignorance/","Source: Applebaum, Barbara. Being White, Being Good: White Complicity, White Moral Responsibility, and Social Justice Pedagogy. Lexington Books, 2010, p. 37."
"426","https://newdiscourses.com/tftw-white-ignorance/","Source: Applebaum, Barbara. Being White, Being Good: White Complicity, White Moral Responsibility, and Social Justice Pedagogy. Lexington Books, 2010, pp. 35–37."
"427","https://newdiscourses.com/tftw-white-ignorance/","Source: Applebaum, Barbara. Being White, Being Good: White Complicity, White Moral Responsibility, and Social Justice Pedagogy. Lexington Books, 2010, pp. 38–39."
"428","https://newdiscourses.com/tftw-white-innocence/","Source: DiAngelo, Robin J. White Fragility: Why It’s so Hard for White People to Talk about Racism. Boston: Beacon Press, 2018, pp. 62–63."
"429","https://newdiscourses.com/tftw-white-innocence/","Source: DiAngelo, Robin J. White Fragility: Why It’s so Hard for White People to Talk about Racism. Boston: Beacon Press, 2018, pp. 63–64."
"430","https://newdiscourses.com/tftw-white-innocence/","Source: DiAngelo, Robin J. White Fragility: Why It’s so Hard for White People to Talk about Racism. Boston: Beacon Press, 2018, pp. 64–65."
"431","https://newdiscourses.com/tftw-privilege/","Source: Sensoy, Ozlem, and Robin DiAngelo. Is Everyone Really Equal?: An Introduction to Key Concepts in Social Justice Education, first edition. Teacher’s College Press: New York, 2012, p. 57."
"432","https://newdiscourses.com/tftw-privilege/","Source: McIntosh, Peggy. “White privilege and male privilege: A personal account of coming to see correspondences through work in women’s studies.” Working Paper 189. Center for Research on Women, Wellesley College, 1988."
"433","https://newdiscourses.com/tftw-privilege/","Source: https://educatenotindoctrinate.org/glossaries/race-equity-glossary-of-terms/"
"434","https://newdiscourses.com/tftw-privilege/","Source: Sensoy, Ozlem, and Robin DiAngelo. Is Everyone Really Equal?: An Introduction to Key Concepts in Social Justice Education, first edition. Teacher’s College Press: New York, 2012, pp. 135–136."
"435","https://newdiscourses.com/tftw-privilege/","Source: Sensoy, Ozlem, and Robin DiAngelo. Is Everyone Really Equal?: An Introduction to Key Concepts in Social Justice Education, first edition. Teacher’s College Press: New York, 2012, p. 58."
"436","https://newdiscourses.com/tftw-privilege/","Source: Sensoy, Ozlem, and Robin DiAngelo. Is Everyone Really Equal?: An Introduction to Key Concepts in Social Justice Education, first edition. Teacher’s College Press: New York, 2012, pp. 58–59."
"437","https://newdiscourses.com/tftw-privilege/","Source: McIntosh, Peggy. “White privilege and male privilege: A personal account of coming to see correspondences through work in women’s studies.” Working Paper 189. Center for Research on Women, Wellesley College, 1988."
"438","https://newdiscourses.com/tftw-white-solidarity/","Source: DiAngelo, Robin J. White Fragility: Why It’s so Hard for White People to Talk about Racism. Boston: Beacon Press, 2018, p. 125."
"439","https://newdiscourses.com/tftw-white-solidarity/","Source: DiAngelo, Robin J. White Fragility: Why It’s so Hard for White People to Talk about Racism. Boston: Beacon Press, 2018, p. 57."
